Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Podsumowanie
1;Apple MacBook Pro M5/24GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;9749.00;1;10;1;1;lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg;Apple MacBook Pro M5/24GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano Apple MacBook Pro to idealne połączenie wydajności, elegancji i niezwykle nowoczesnego designu. Dzięki zastosowaniu najnowszego procesora Apple M5, ten ultraportable laptop zapewnia niespotykaną dotąd moc obliczeniową. Oferując wbudowaną pamięć RAM o pojemności 24GB oraz szybki dysk SSD 512GB, spełnia najwyższe wymagania zarówno profesjonalistów, jak i codziennych użytkowników. Najważniejsze funkcje i zalety Wydajność i moc obliczeniowa Dzięki dziesięciordzeniowemu procesorowi Apple M5, MacBook Pro z łatwością radzi sobie z najba...
1;Apple MacBook Pro M5/32GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;10749.00;1;5;1;1;lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg;Apple MacBook Pro M5/32GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano Apple MacBook Pro łączy w sobie wydajność, styl i innowacyjność. Dzięki potężnemu procesorowi M5 oraz zoptymalizowanemu systemowi macOS, ten ultrabook jest stworzony dla profesjonalistów oraz studentów, którzy cenią sobie wysoką jakość wykonania i moc obliczeniową. Idealny do pracy, nauki oraz rozrywki, MacBook Pro wyróżnia się również eleganckim designem w odcieniu Gwiezdnej Czerń, który z pewnością przyciągnie wzrok każdego użytkownika. Najważniejsze funkcje i zalety Wydajny procesor Apple M5 MacBook Pro jest wyposażony w proce...
1;Apple MacBook Pro M5/16GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;9099.00;1;9;1;1;lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg;Apple MacBook Pro M5/16GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano Apple MacBook Pro to połączenie wyjątkowej wydajności i eleganckiego designu. Idealny dla profesjonalistów i studentów, ultrabook ten zapewnia moc, której potrzebujesz do realizacji najbardziej wymagających zadań. Dzięki najnowszym technologiom, takim jak chip Apple M5 i 16GB pamięci RAM, obiecuje bezproblemową wielozadaniowość i niezrównaną jakość wyświetlanego obrazu. Najważniejsze funkcje i zalety Imponująca wydajność Dzięki chipowi Apple M5 z 10 rdzeniami, MacBook Pro oferuje niespotykaną szybkość i wydajność na poziomie prof...
1;Apple MacBook Pro M5/24GB/512/Mac OS Gwiezdna Czerń 10R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;9349.00;1;2;1;1;lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg;Apple MacBook Pro M5/24GB/512/Mac OS Gwiezdna Czerń 10R GPU Apple MacBook Pro M5 to doskonały wybór dla profesjonalistów i studentów, którzy poszukują ultramobilnego i wydajnego laptopa. Dzięki potężnemu procesorowi Apple M5 oraz unikalnym funkcjom, ten laptop łączy w sobie moc z elegancją, idealnie wpisując się w wymagania współczesnych użytkowników. Jego smukła konstrukcja oraz wysoka jakość wykonania sprawiają, że jest nie tylko funkcjonalny, ale także estetyczny. Najważniejsze funkcje i zalety Potężny procesor Apple M5 Serce Apple MacBook Pro M5 to 10-rdzeniowy procesor ARM, który zapewnia...
1;Apple MacBook Pro M5/32GB/512/Mac OS Gwiezdna Czerń 10R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;10349.00;1;9;1;1;lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,lhttp://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg;Apple MacBook Pro M5/32GB/512/Mac OS Gwiezdna Czerń 10R GPU Apple MacBook Pro to idealne połączenie elegancji, wydajności i nowoczesnych technologii. Dzięki zaawansowanemu procesorowi Apple M5 oraz 32 GB pamięci RAM, laptop ten sprosta wszelkim wyzwaniom, niezależnie od tego, czy pracujesz w biurze, czy tworzysz w domowym zaciszu. Jego wyjątkowy design oraz najwyższej jakości materiały sprawiają, że jest to sprzęt nie tylko funkcjonalny, ale i wizualnie atrakcyjny. Najważniejsze funkcje i zalety Potężna wydajność Najnowszy procesor Apple M5, zbudowany na architekturze ARM, zapewnia niespotykan...
1;ASUS V16 Core 5-210H/32GB/2TB/W11 RTX5050 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5399.00;1;0;1;1;lhttp://localhost:8080/import-images/asus-v16-core-5-210h-32gb-2tb-w11-rtx5050-144hz/1347877_1.jpg,lhttp://localhost:8080/import-images/asus-v16-core-5-210h-32gb-2tb-w11-rtx5050-144hz/1347877_2.jpg;"@media (min-width: 900px) {#new_content_desc .desc_section.emo_keys .keys_emo .emo_text { width: 35% !important;}} ASUS Vivobook 16 ASUS Vivobook 16 to idealny kompan do kreatywnych projektów i intensywnych sesji gier. Wyposażono go w procesor Intel Core i kartę graficzną NVIDIA GeForce RTX 50 Series, by zaoferować wydajność najwyższej klasy. Zyskaj swobodę tworzenia i rozrywki bez kompromisów. Kluczowe funkcje + Podświetlenie Turbo Blue Futurystyczne podświetlenie Zastosowano futurystyczne podświetlenie Turbo Blue, które ułatwia dostrzeżenie klawiszy przy słabym oświetleniu. Dodaje ono nowocz..."
1;ASUS Vivobook 15 i5-13420H/24GB/1TB OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3099.00;1;4;1;1;lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_1.jpg,lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg;ASUS Vivobook 15 i5-13420H/24GB/1TB ASUS Vivobook 15 to idealny laptop dla każdego, kto poszukuje wszechstronności i wydajności. Dzięki potężnemu procesorowi Intel® Core™ i5-13420H oraz 24 GB pamięci RAM, urządzenie sprawdzi się zarówno w pracy, jak i podczas codziennych zadań. Jego elegancki design oraz lekka konstrukcja sprawiają, że idealnie nadaje się do przenoszenia. Najważniejsze funkcje i zalety Wydajny procesor ASUS Vivobook 15 wyposażony jest w procesor Intel® Core™ i5-13420H, który zapewnia doskonałą wydajność dzięki ośmiu rdzeniom i dwunastu wątkom. Umożliwia to płynne działanie naw...
1;ASUS Vivobook 15 i5-13420H/24GB/1TB/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3699.00;1;10;1;1;lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg;ASUS Vivobook 15 i5-13420H/24GB/1TB/Win11X ASUS Vivobook 15 to idealny laptop uniwersalny, który doskonale sprawdzi się zarówno w pracy, jak i w rozrywce. Wyposażony w potężny procesor Intel Core i5 oraz 24 GB pamięci RAM, zapewnia błyskawiczne działanie aplikacji oraz płynne wielozadaniowość. Dzięki ekranowi OLED o wysokiej rozdzielczości, każdy obraz staje się niezwykle wyraźny i żywy, co czyni go świetnym wyborem dla kreatywnych profesjonalistów oraz entuzjastów multimediów. Najważniejsze funkcje i zalety Wydajny procesor Intel® Core™ i5-13420H Wyposażony w ośmiordzeniowy procesor Intel Cor...
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6349.00;1;10;1;1;lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_1.jpg,lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB RTX5050 165Hz Notebook Gigabyte GAMING A18 to potężne narzędzie dla zapalonych graczy oraz profesjonalistów w dziedzinie projektowania graficznego. Wyposażony w najnowszy procesor Ryzen 7 oraz kartę graficzną RTX 5050, oferuje niesamowite osiągi zarówno w intensywnych grach, jak i wymagających aplikacjach. Jego imponujący ekran o rozdzielczości WQXGA oraz częstotliwości odświeżania 165 Hz zapewnia płynność obrazu i niezwykle realistyczne wrażenia wizualne. Najważniejsze funkcje i zalety Wydajność na najwyższym poziomie Dzięki procesorowi AMD Ryzen 7 260...
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB+1TB RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6599.00;1;3;1;1;lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_1.jpg,lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB+1TB RTX5050 165Hz Notebook Gigabyte GAMING A18 to potężne narzędzie dla graczy oraz profesjonalistów, które doskonale łączy wydajność i funkcjonalność. Dzięki najnowszym technologiom, jesteś w stanie zanurzyć się w świat intensywnych gier i wymagających projektów graficznych. Jego lekka konstrukcja oraz atrakcyjny design sprawiają, że jest idealnym partnerem do pracy i zabawy w każdych warunkach. Najważniejsze funkcje i zalety Wydajny procesor AMD Ryzen 7 260 Notebook został wyposażony w potężny procesor AMD Ryzen 7 260, który zapewnia doskonałą wydajno...
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB/W11X RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6849.00;1;0;1;1;lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-w11x-rtx5050-165hz/1371686_1.jpg,lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB/W11X RTX5050 165Hz Notebook Gigabyte GAMING A18 łączy w sobie wyrafinowany design z potężną wydajnością, co czyni go idealnym towarzyszem zarówno dla graczy, jak i profesjonalistów zajmujących się projektowaniem graficznym. Dzięki zaawansowanym komponentom, takim jak procesor AMD Ryzen 7 oraz karta graficzna NVIDIA GeForce RTX 5050, jest w stanie poradzić sobie z najbardziej wymagającymi zadaniami. Hiperwydajność połączona z nowoczesnymi funkcjami sprawiają, że ten model to doskonały wybór dla każdego, kto szuka zarówno mocy, jak i niezawodności. Najważ...
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/2TB/Win11 RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4849.00;1;7;1;1;lhttp://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_1.jpg,lhttp://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg;HP Victus 15 HP Victus 15 to gamingowy laptop, który łączy stylową obudowę z wydajnymi komponentami, takimi jak procesor AMD Ryzen™ oraz dedykowaną kartą graficzną NVIDIA® GeForce RTX™. Matryca Full HD IPS o częstotliwości odświeżania 144 Hz gwarantuje płynny obraz i precyzyjne odwzorowanie barw podczas dynamicznej rozgrywki. Laptop oferuje pamięć RAM która zapewnia sprawne działanie podczas multitaskingu. Na pokładzie znajduje się też szybki dysk PCI-e NVMe M.2, który skraca czas ładowania systemu i gier. Cechy, które zmieniają grę Podświetlana klawiatura i wygodny touchpad Wyposażony w pełno...
1;HP VICTUS 15 Ryzen 7-7445HS/16GB/1TB/Win11X RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4049.00;1;2;1;1;lhttp://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_1.jpg,lhttp://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg;HP Victus 15 HP Victus 15 to gamingowy laptop, który łączy stylową obudowę z wydajnymi komponentami, takimi jak procesor AMD Ryzen™ oraz dedykowaną kartą graficzną NVIDIA® GeForce RTX™. Matryca Full HD IPS o częstotliwości odświeżania 144 Hz gwarantuje płynny obraz i precyzyjne odwzorowanie barw podczas dynamicznej rozgrywki . Laptop oferuje pamięć RAM DDR5, zapewniającej sprawne działanie nawet podczas multitaskingu. Na pokładzie znajduje się też szybki dysk PCI-e NVMe M.2, który skraca czas ładowania systemu i gier. Cechy, które zmieniają grę Podświetlana klawiatura i wygodny touchpad Wyposa...
1;MSI Crosshair A16 HX Ryzen 9-7945HX/32GB/2TB RTX5060 240Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6749.00;1;10;1;1;lhttp://localhost:8080/import-images/msi-crosshair-a16-hx-ryzen-9-7945hx-32gb-2tb-rtx5060-240hz/1364914_1.jpg,lhttp://localhost:8080/import-images/msi-crosshair-a16-hx-ryzen-9-7945hx-32gb-2tb-rtx5060-240hz/1364914_2.jpg;MSI Crosshair A16 HX Ryzen 9-7945HX/32GB/2TB RTX5060 240Hz Odkryj nowe możliwości z laptopem MSI Crosshair A16 HX, który łączy w sobie niesamowitą moc i wszechstronność. Idealny zarówno do gier, jak i profesjonalnego projektowania graficznego, ten laptop został zaprojektowany, by sprostać najwyższym wymaganiom. Dzięki wydajnemu procesorowi AMD Ryzen 9 oraz nowoczesnej karcie graficznej NVIDIA GeForce RTX 5060, każde zadanie będzie realizowane z niezwykłą płynnością. Najważniejsze funkcje i zalety Wydajność procesora Wyposażony w procesor AMD Ryzen 9 7945HX, laptop MSI Crosshair A16 HX zapewnia...
1;Gigabyte GAMING A18 Ryzen 7 260/32GB/512/W11X RTX5060 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5949.00;1;9;1;1;lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-w11x-rtx5050-165hz/1371686_1.jpg,lhttp://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg;Gigabyte GAMING A18 Ryzen 7 260/32GB/512/W11X RTX5060 165Hz Notebook Gigabyte GAMING A18 to potężne urządzenie zaprojektowane z myślą o wymagających graczach oraz profesjonalnych projektantach. Z najnowszym procesorem AMD Ryzen 7 oraz dedykowaną kartą graficzną NVIDIA GeForce RTX 5060, model ten zapewnia niezrównaną wydajność w grach oraz aplikacjach graficznych. Cieszy oczy matrycą o wysokiej rozdzielczości 2560 x 1600 i częstotliwości odświeżania 165 Hz, gwarantując płynne i szczegółowe obrazy. Najważniejsze funkcje i zalety Wydajny procesor AMD Ryzen 7 Notebook Gigabyte GAMING A18 jest wypo...
1;HP EliteBook 8 G1i Ultra 7-258V/32GB/1TB/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;7199.00;1;8;1;1;lhttp://localhost:8080/import-images/hp-elitebook-8-g1i-ultra-7-258v-32gb-1tb-win11p/1366024_1.jpg,lhttp://localhost:8080/import-images/hp-elitebook-8-g1i-ultra-7-258v-32gb-1tb-win11p/1366024_2.jpg;HP EliteBook 8 G1i Ultra 7-258V/32GB/1TB/Win11P HP EliteBook 8 G1i to laptop biznesowy stworzony z myślą o profesjonalistach, którzy oczekują najwyższej wydajności i mobilności. Wyposażony w zaawansowany procesor Intel® Core™ Ultra 7, ten ultralekkie urządzenie o wadze zaledwie 1,46 kg łączy w sobie moc obliczeniową z eleganckim, srebrnym wykończeniem. Dzięki nowoczesnym funkcjom, takim jak Windows 11 Pro oraz liczne zabezpieczenia, HP EliteBook 8 G1i sprawdzi się doskonale w każdym wymagającym środowisku pracy. Najważniejsze funkcje i zalety Wysoka wydajność obliczeniowa HP EliteBook 8 G1i wy...
1;ASUS Vivobook 15 i5-13420H/16GB/512/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2999.00;1;8;1;1;lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg;ASUS Vivobook 15 i5-13420H/16GB/512/Win11X ASUS Vivobook 15 to wszechstronny laptop stworzony z myślą o użytkownikach poszukujących doskonałej wydajności oraz nowoczesnego designu. Dzięki potężnemu procesorowi Intel® Core™ i5 oraz ekranowi OLED zapewnia niezapomniane wrażenia w pracy i rozrywce. Wyjątkowa mobilność oraz lekka konstrukcja sprawiają, że jest idealnym towarzyszem zarówno w biurze, jak i w podróży. Najważniejsze funkcje i zalety Wydajny procesor ASUS Vivobook 15 jest napędzany przez procesor Intel® Core™ i5-13420H, który dzięki 8 rdzeniom i 12 wątkom oferuje wydajność na najwyższy...
1;Acer TravelMate P2 Core 5-120U/16GB/512/Win11P NBD;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2899.00;1;1;1;1;lhttp://localhost:8080/import-images/acer-travelmate-p2-core-5-120u-16gb-512-win11p-nbd/1291228_1.jpg,lhttp://localhost:8080/import-images/acer-travelmate-p2-core-5-120u-16gb-512-win11p-nbd/1291228_2.jpg;Acer TravelMate P2 Wykonywanie pracy staje się łatwe dzięki ekranowi o proporcjach 16:10, który oferuje większą pionową przestrzeń ekranu. Ten laptop dla małych firm posiada także zawias obracający się o 180°, duży touchpad oraz klawisze z odległością skoku wynoszącą 1,55 mm, co poprawia użyteczność. Nowy poziom użyteczności Gwarantowana wydajność Dzięki procesorowi Intel Core, dużej pamięci RAM i szybkim dyskom SSD, ten laptop oferuje wszystkie niezbędne osiągi, aby nadążać za Twoją pracą. Dodatkowo wyposażony jest w technologię Acer Dust Defender, która minimalizuje gromadzenie się kurzu w u...
1;ASUS Vivobook 15 i5-13420H/24GB/512/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3449.00;1;4;1;1;lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg;ASUS Vivobook 15 i5-13420H/24GB/512/Win11X ASUS Vivobook 15 to wszechstronny notebook, idealny do pracy, nauki oraz rozrywki. Dzięki wydajnemu procesorowi Intel Core i5 oraz 24 GB pamięci RAM, zyskujesz urządzenie, które sprosta nawet najbardziej wymagającym zadaniom. Jego smukła konstrukcja oraz nowoczesny design sprawiają, że jest doskonałym kompanem w codziennym użytkowaniu. Najważniejsze funkcje i zalety Wydajność na najwyższym poziomie ASUS Vivobook 15 wyposażony jest w procesor Intel® Core™ i5-13420H, oferujący doskonałą wydajność dzięki 8 rdzeniom i 12 wątkom. Z maksymalnym taktowaniem...
1;ASUS Vivobook 15 i5-13420H/16GB/1TB/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3249.00;1;2;1;1;lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,lhttp://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg;ASUS Vivobook 15 i5-13420H/16GB/1TB/Win11X ASUS Vivobook 15 to wszechstronny laptop, który idealnie nadaje się do pracy, nauki oraz rozrywki. Dzięki potężnemu procesorowi Intel® Core™ i5 oraz szybkiemu dyskowi SSD o pojemności 1 TB, zapewnia błyskawiczne działanie aplikacji i płynne przechodzenie między zadaniami. Jego zjawiskowy 15,6-calowy ekran OLED o rozdzielczości 2880 x 1620 przyciąga wzrok, dostarczając niezapomnianych wrażeń wizualnych. Najważniejsze funkcje i zalety Potężny procesor Intel® Core™ i5 W sercu ASUS Vivobook 15 znajduje się wydajny procesor Intel® Core™ i5-13420H, który of...
1;Lenovo Legion 5-15 i7-13650HX/32GB/512 RTX5070 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6699.00;1;2;1;1;lhttp://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,lhttp://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg;"#motolp strong { font-weight: 600; } #motolp { padding: 0 20px; margin: 0 auto; font-family: 'Montserrat', sans-serif; color: #000; overflow: hidden; text-align: center; box-sizing: border-box; background: #ffffff; } #motolp * { box-sizing: border-box; } #motolp h3, #motolp h4{ color: #000; font-size: 24px; margin: 0; padding: 0; } #motolp .clearfix { float: none; margin: auto; width: auto; } #motolp .white_text{ color: #fff!important; } #motolp img.lazy{ width: auto; } #motolp .sup_cus{ font-size: 7px!important; } img.lazy { width: auto; max-width:100%; } #motolp img { display:block; max-widt..."
1;ASUS TUF Gaming F16 i5-210H/16GB/512 RTX3050 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2799.00;1;6;1;1;lhttp://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_1.jpg,lhttp://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_2.jpg;"@media (min-width: 900px) {#new_content_desc .desc_section.emo_keys .keys_emo .emo_text { width: 35% !important;}} ASUS TUF Gaming F16 ASUS TUF Gaming F16 łączy wytrzymałość z nowoczesnym stylem i wysoką wydajnością. Ten laptop nie tylko świetnie wygląda, ale przede wszystkim daje Ci potężne możliwości. Niezależnie od tego, czy grasz, tworzysz treści, czy po prostu potrzebujesz niezawodnego sprzętu — F16 nie zawodzi. Solidna konstrukcja i przemyślane detale to gwarancja niezawodności na co dzień. Kluczowe funkcje + Duży panel dotykowy Zastosowano touchpad Zastosowano touchpad o wymiarach 128,9..."
1;Lenovo LOQ 3-15 i7-13650HX/64GB/2TB RTX5070 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;8799.00;1;3;1;1;lhttp://localhost:8080/import-images/lenovo-loq-3-15-i7-13650hx-64gb-2tb-rtx5070-144hz/1366614_1.jpg,lhttp://localhost:8080/import-images/lenovo-loq-3-15-i7-13650hx-64gb-2tb-rtx5070-144hz/1366614_2.jpg;"#motolp strong { font-weight: 600; } #motolp { padding: 0 20px; margin: 0 auto; font-family: 'Montserrat', sans-serif; color: #000; overflow: hidden; text-align: center; box-sizing: border-box; background: #ffffff; } #motolp * { box-sizing: border-box; } #motolp h3, #motolp h4{ color: #000; font-size: 24px; margin: 0; padding: 0; } #motolp .clearfix { float: none; margin: auto; width: auto; } #motolp .white_text{ color: #fff!important; } #motolp img.lazy{ width: auto; } #motolp .sup_cus{ font-size: 7px!important; } img.lazy { width: auto; max-width:100%; } #motolp img { display:block; max-widt..."
1;ASUS TUF Gaming F16 i5-210H/32GB/512 RTX3050 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3049.00;1;8;1;1;lhttp://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_1.jpg,lhttp://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_2.jpg;"@media (min-width: 900px) {#new_content_desc .desc_section.emo_keys .keys_emo .emo_text { width: 35% !important;}} ASUS TUF Gaming F16 ASUS TUF Gaming F16 łączy wytrzymałość z nowoczesnym stylem i wysoką wydajnością. Ten laptop nie tylko świetnie wygląda, ale przede wszystkim daje Ci potężne możliwości. Niezależnie od tego, czy grasz, tworzysz treści, czy po prostu potrzebujesz niezawodnego sprzętu — F16 nie zawodzi. Solidna konstrukcja i przemyślane detale to gwarancja niezawodności na co dzień. Kluczowe funkcje + Duży panel dotykowy Zastosowano touchpad Zastosowano touchpad o wymiarach 128,9..."
